source,rating,text,date,order_type,meal_type,price_per_person,food_rating,service_rating,atmosphere_rating,recommended_dishes,wait_time,user_location,user_reviews,user_elite,feedback_useful,feedback_funny,feedback_cool
Google,4.0,"Large portions, generous with the iced tea ;) Ordered Orange chicken. Was *spicy*, but good. Enough for two people. 👍👍",2018-05-22T23:14:21Z,,,,,,,,,,,,,,
Google,5.0,Great delicious pad Thai at a fine establishment! Jenny is very welcoming and makes you feel at home.,2019-06-01T17:09:48Z,,,,,,,,,,,,,,
Google,4.0,"The food is always fantastic, speacially the spicy shrimp soup #16. One of our favorite places to eat.",2013-03-16T14:42:28Z,,,,,,,,,,,,,,
Google,5.0,Food was delicious and went above and beyond to make sure we were happy with the order. Thank you,2021-06-06T20:38:42Z,,,,,,,,,,,,,,
Google,1.0,"Girl on the counter is more in to heh phone than her job. As I speak, she's in her phone!!! Wow! Service is a thing here in the U.S.A. Everything else is good here",2022-09-25T21:48:20Z,,,,,,,,,,,,,,
Google,5.0,"Always good food and good service, nice and clean, take out only at this time, so phone order.",2021-05-11T05:01:45Z,,,,,,,,,,,,,,
Google,5.0,Really good food. Their orange chicken and pad thai is bomb. Friendly service.,2018-05-19T00:47:38Z,,,,,,,,,,,,,,
Google,3.0,"Okay food. It is a little oily. There are better options in the area, but in a pinch, this place will do. I wouldn't make it a destination.",2018-06-07T08:45:15Z,,,,,,,,,,,,,,
Google,5.0,"Delish authentic food, great service and the owner, Apple is a sweetheart. Highly recomended",2018-05-18T23:43:04Z,,,,,,,,,,,,,,
Google,5.0,"Delicious, fresh and authentic food at a great price, fast service, this place is a real gem!",2019-04-28T04:26:26Z,,,,,,,,,,,,,,
Google,5.0,Good spicy noodles and BBQ pork. The seafood soup was good too. Really thick noodles.,2019-01-01T23:32:45Z,,,,,,,,,,,,,,
Google,5.0,Great food!!! Most authentic I've had outside of Thailand.,2018-11-21T06:06:36Z,,,,,,,,,,,,,,
Google,5.0,Great looking new location with parking! Still the best Thai food in the Valley,2023-01-06T23:28:38Z,,,,5.0,5.0,5.0,,,,,,,,
Google,5.0,Thai food family owned and run good local choice ! When busy they don't answer ! Closed Mondays !,2018-01-23T15:33:45Z,,,,,,,,,,,,,,
Google,5.0,"Exceptional service. A lot of great things on the menu, but where this place really shines is the noodles 👍",2020-03-05T02:37:47Z,,,,,,,,,,,,,,
Google,5.0,The food was delicious and he staff was friendly. Definitely a place to keep going.,2013-08-04T22:20:34Z,,,,,,,,,,,,,,
Google,1.0,Not satisfied at all...portions were minimal for the price and taste did not surprise me.... will definitely not go back!!!,2019-12-28T22:36:32Z,,,,,,,,,,,,,,
Google,4.0,I love the food and the service. Very good price$ and quiet place to eat.👍,2017-04-01T02:48:19Z,,,,,,,,,,,,,,
Google,5.0,Everything was made fresh and so so good. One of my fav Thai spots,2023-02-27T20:49:39Z,Dine in,Dinner,$20–30,,,,,,,,,,,
Google,5.0,"My favorite Thai food outside of Thailand. Excellent, authentic and delicious!",2018-07-01T04:01:26Z,,,,,,,,,,,,,,
Google,4.0,Great tasty place!! Wish the portions are larger than right now.,2020-08-11T11:03:57Z,,,,,,,,,,,,,,
Google,5.0,"Love this place. The food is always excellent, and the service is always top notch",2019-06-22T09:00:30Z,,,,,,,,,,,,,,
Google,4.0,This place had great food but has permanently closed and is being replaced with a Mexican restaurant,2022-07-16T20:20:57Z,,,,,,,,,,,,,,
Google,5.0,"Nice and quiet place to eat. Very good food, great service!.",2017-05-25T21:17:53Z,,,,,,,,,,,,,,
Google,5.0,"Great food, been here several times. Servive is good too",2017-07-20T21:35:23Z,,,,,,,,,,,,,,
Google,5.0,Very small place but so delicious and very affordable lunch special,2018-01-02T20:45:00Z,,,,,,,,,,,,,,
Google,5.0,Food was delicious and they were very friendly and accommodating!,2022-02-12T17:26:35Z,Take out,Lunch,$10–20,,,,,,,,,,,
Google,5.0,Great food great service. The food is the best and the prices are reason.,2018-09-29T22:54:47Z,,,,,,,,,,,,,,
Google,5.0,"Love eating here , the orange chicken dinner combo is my addiction. I can’t seem to try anything else.",2018-10-14T23:50:35Z,,,,,,,,,,,,,,
Google,5.0,"Good food, good prices, a little warm when you dine in, though.",2021-09-14T03:09:47Z,Dine in,Lunch,$10–20,,,,,,,,,,,
Google,5.0,Best pad Thai I've found in the valley hands down. highly recommend!,2021-03-16T04:40:19Z,,,,,,,,,,,,,,
Google,5.0,"Good people ,the food is fantastic. Large portions.",2021-11-17T15:29:47Z,,,,,,,,,,,,,,
Google,5.0,Great family Thai restaurant the food is excellent if you like thai food,2017-07-06T00:14:55Z,,,,,,,,,,,,,,
Google,1.0,I walked in around noon. They were open but no one ever showed up. I was inside and no one was there.,2021-02-19T20:06:30Z,,,,,,,,,,,,,,
Google,5.0,Amazing customer service. Amazing food you are going to enjoy the food.,2020-07-13T20:36:16Z,,,,,,,,,,,,,,
Google,1.0,I drove out of the way here and they are closed at this moment despite their online hours posted on Google,2024-05-30T22:42:22Z,,,,,1.0,,,,,,,,,
Google,3.0,"Nice atmosphere, but the food is hit or miss.",2018-03-17T22:14:27Z,,,,,,,,,,,,,,
Google,5.0,"Love this place, my wife and I have been going here for several years now.",2019-05-27T20:07:15Z,,,,,,,,,,,,,,
Google,5.0,This place has really good Thai noodles and soup.,2022-11-29T21:16:58Z,,,,5.0,5.0,5.0,,,,,,,,
Google,5.0,"Was very good, and tasty food, excellent service.",2019-06-10T04:49:08Z,,,,,,,,,,,,,,
Google,5.0,Best eggnoodle seafood soup ever! The noodles are seasonsed!,2017-09-14T21:32:10Z,,,,,,,,,,,,,,
Google,4.0,"The food is delicious, but the restaurant smells so bad.",2018-09-12T19:39:52Z,,,,,,,,,,,,,,
Google,5.0,The food was delicious and the service was outstanding.,2020-01-05T14:15:39Z,,,,,,,,,,,,,,
Google,5.0,Great flavor.... that's the most important part of a restaurant,2020-02-15T14:37:57Z,,,,,,,,,,,,,,
Google,4.0,"My go to place for quick, easy & yummy Thai food.",2018-09-04T23:31:27Z,,,,,,,,,,,,,,
Google,5.0,Very sorry to see this place gone. I am not from the area and loved coming here when I visit my local friends.,2022-08-14T02:33:23Z,,,,,,,,,,,,,,
Google,4.0,Pretty good food. But proportions are a little small,2016-12-20T22:52:58Z,,,,,,,,,,,,,,
Google,5.0,My wife and I make it a ritual every Friday to go after work and have a nice dinner,2017-09-04T17:28:51Z,,,,,,,,,,,,,,
Google,5.0,Great prices and food is BOMB!!!,2024-12-05T03:11:51Z,Take out,,,,,,,,,,,,,
Google,1.0,They are never open. Every time I try to go there for lunch after 12 noon they are not open.,2022-08-27T23:37:58Z,,,,,,,,,,,,,,
Google,5.0,The food is really good !! you have to try it...,2019-08-02T22:23:23Z,,,,,,,,,,,,,,
Google,5.0,"Best pineapple fried rice in the Valley , so tastey",2017-06-04T21:18:49Z,,,,,,,,,,,,,,
Google,5.0,Delicious soup in this nice small locale! A must try!,2017-04-24T19:36:23Z,,,,,,,,,,,,,,
Google,5.0,Good food. Very nice owner!,2020-01-06T18:56:41Z,,,,,,,,,,,,,,
Google,5.0,Great food and reasonable prices!,2019-09-14T07:09:22Z,,,,,,,,,,,,,,
Google,5.0,Love their food!!!! Never dissapointed,2019-05-13T16:47:09Z,,,,,,,,,,,,,,
Google,5.0,Authentic Thai food with reasonable prices,2019-07-28T21:05:40Z,,,,,,,,,,,,,,
Google,5.0,Excellent curry and pad Thai...everything is good,2018-01-02T00:45:57Z,,,,,,,,,,,,,,
Google,4.0,"You wouldn't even know it's here, but when you find it, it's good!",2017-05-26T00:24:37Z,,,,,,,,,,,,,,
Google,5.0,Love their food and customer service 👍🤗💯,2019-09-26T20:45:03Z,,,,,,,,,,,,,,
Google,5.0,Soup and Padthai was ummy,2025-07-10T08:26:18Z,Delivery,,$10–20,5.0,5.0,5.0,,,,,,,,
Google,5.0,Best Thai food so far in this valley,2012-10-04T21:06:16Z,,,,,,,,,,,,,,
Google,5.0,Very good food the best thai food ever,2012-10-04T21:03:04Z,,,,,,,,,,,,,,
Google,1.0,The customer service at this restaurant is very poor. I tried calling over the phone and no answer.,2019-03-27T23:37:36Z,,,,,,,,,,,,,,
Google,5.0,"Very friendly, delicious coconut soup",2019-10-03T03:21:51Z,,,,,,,,,,,,,,
Google,4.0,Great Thai food in this part of the valley.,2018-07-27T22:23:45Z,,,,,,,,,,,,,,
Google,5.0,Anyone know why they closed? Are they going to open somewhere else?,2022-09-21T22:23:54Z,Delivery,Dinner,$10–20,,,,,,,,,,,
Google,5.0,Excellent food at good price,2018-11-14T21:19:43Z,,,,,,,,,,,,,,
Google,5.0,Best Thai food in the Valley,2023-08-05T23:50:59Z,,,,5.0,5.0,5.0,,,,,,,,
Google,5.0,Hot Hot Hot Thai. And I'm Mexican,2017-10-19T23:17:08Z,,,,,,,,,,,,,,
Yelp,5.0,"I have personally been a customer for over 7 years almost 8 . The food is always incredible . In store is very quiet , calm , clean & staff is friendly . You can order online the food is just as great . Unlike other Thai spots around !",2026-03-12T22:58:41Z,,,,,,,,,"San Fernando Valley, CA",112.0,26.0,0.0,0.0,0.0
Yelp,3.0,"I recently ordered the yellow curry with tofu online, and the process was incredibly straightforward. While I had high expectations for my meal, I found the vegetables undercooked and overly crunchy, especially the potatoes. Despite this, I appreciated the generous portion size.",2026-08-06T04:47:33Z,,,,,,,,,"Los Angeles, CA",104.0,26.0,0.0,0.0,0.0
Yelp,5.0,"I'm always in search of incredible Thai food and I stumbled upon this place and wasn't disappointed . It's a spot with a simple design, around 8 tables and with incredible aura. Something about the vibe made me feel so relaxed, so at home. A kind waiter brought the menu and told me about some of the favorites. I ended up going with Spicy Basil entree with chicken. The chicken was perfectly sautéed, had great savory flavor and was very tender. It was cooked together with basil, carrots slices, onions, green peppers and mushrooms. The brown sauce wasn't overpowering the ingredients. The flavors were well balanced and worked together in harmony for me to get that perfect bite. Honestly, it's one of the best Spicy Basil chicken dishes that I've had in LA. Will definitely come back to try more food!",2025-10-05T01:05:10Z,,,,,,,,,"Porter Ranch, Los Angeles, CA",354.0,26.0,1.0,0.0,1.0
Yelp,5.0,Pad Thai is amazing! Yummy chopped up peanuts with bean sprouts and lime. I asked for medium spice and it was flavorful and perfect spice that I have been looking for. I called an order for pick up and it was ready when they said it would be.,2026-06-09T03:17:07Z,,,,,,,,,"Brentwood, Los Angeles, CA",16.0,,0.0,0.0,0.0
Yelp,5.0,"I came here for lunch with my family after visiting our loved ones at the nearby cemetery. My late father's last dish was pad thai, so we wanted to honor his memory, and previous reviews for Spice Up Thai were promising. The ambiance was simple and clean, and we felt very comfortable during our stay. We had fried calamari and the lunch special, which comes with soup, rice, a salad, and fried dumplings. The fried calamari was freshly made and had a great crunch, and the dipping sauce had a nice little kick to it. I chose panang curry with tofu, my brother chose kung pao chicken, and my mother chose the mixed vegetables with chicken. My dish was delicious, and my mom and brother were also very pleased with their meals. The young man who served us was very nice, and service was prompt. Prices are more than reasonable, and the lunch special is, in my opinion, a great deal.",2025-03-29T23:33:11Z,,,,,,,,,"Silver Lake, Los Angeles, CA",365.0,26.0,0.0,0.0,0.0
Yelp,4.0,"Was skeptical at first but the prices for the portions are very reasonable. Flavors were there and service was attentive and had your classic Thai Offerings like Tom Yum, Tom Kha, Pad Thai, and so much more. The combination fried rice was packed with flavor and had chicken, beef, and shrimp. Really good.",2025-07-21T19:59:57Z,,,,,,,,,"Los Angeles, CA",3242.0,26.0,0.0,0.0,0.0
Yelp,4.0,Had a hard time finding this gem but it was worth driving around for a bit until I found them. They have a free lot next door so keep your eyes peeled. We were welcomed and told to sit anywhere upon arrival. Tables were clean and well arranged. We had our order taken quickly and got our food pretty fast. The restroom key is needed for access which is a good sign. Our food was warm and well prepared. I thought it was delicious and almost felt homemade. Service was friendly and efficient. I would go back in a heartbeat. Thanks for a delicious and friendly experience. Portions are big. We had to take leftovers home.,2026-01-12T17:27:57Z,,,,,,,,,"La Crescenta-Montrose, CA",238.0,,0.0,0.0,0.0
